codigo,nombre,codigo_proyecto,nombre_proyecto,codigo_subdivision,nombre_subdivision,tipo_unidad,piso,estado_construccion,nombre_tipologia,total_habitaciones,total_banos,area_libre,area_techada,area_total,estado_comercial,estado_personalizado,codigo_proforma,precio_lista,precio_base_proforma,descuento_venta,precio_venta,precio_m2,fecha_reserva,fecha_separacion,fecha_venta,fecha_entrega,fecha_inicio_independizacion,fecha_fin_independizacion,modalidad_contrato,codigo_externo,fecha_precio_actualizado,moneda_precio_lista,moneda_venta,vcto_garantia_estructural,vcto_garantia_acabados,vcto_garantia_comercial,id,padre_id,fecha_actualizacion,fecha_estimada_entrega,partida_independizacion
LIV-1002,1002,LIV,LIVEN,,,departamento flat,10,En planos,1,0.00,0,0.00,63.20,63.20,vendido,,2022-01324,191731.12,191731.12,11731.12,180000.00,3033.72,,2022-07-23,2022-07-23,,,,Compromiso,,,USD,USD,,,,163,,2024-10-31,,0
LIV-1004,1004,LIV,LIVEN,,,departamento flat,10,En planos,3,0.00,0,0.00,84.95,84.95,vendido,,2022-01854,243619.85,243619.85,9744.79,233875.06,2867.80,,2022-10-26,2022-11-16,,,,Compromiso,,,USD,USD,,,,165,,2024-10-31,,0
LIV-1102,1102,LIV,LIVEN,,,departamento flat,11,En planos,1,0.00,0,0.00,63.20,63.20,vendido,,2024-01504,195920.00,195920.00,0.00,195920.00,3100.00,,2024-05-11,2024-05-31,,,,Compromiso,,,USD,USD,,,,167,,2024-10-31,,0
LIV-1103,1103,LIV,LIVEN,,,departamento flat,11,En planos,7,0.00,0,0.00,106.27,106.27,vendido,,2023-01001,303132.91,303132.91,132.91,303000.00,2852.48,,2023-06-20,2023-07-05,,,,Compromiso,,,USD,USD,,,,168,,2024-10-31,,0
LIV-E1,ES-01,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-1,En planos,,,,0.00,15.75,15.75,vendido,,2022-02015,16000.00,16000.00,1500.00,14500.00,1015.87,,2022-12-02,2022-12-15,,,,Compromiso,,,USD,USD,,,,171,,2024-10-31,,0
LIV-E4,ES-04,LIV,LIVEN,,,estacionamiento simple con espacio para bicicleta,-1,En planos,,,,0.00,16.38,16.38,vendido,,2024-01504,16000.00,16000.00,0.00,16000.00,976.80,,2024-05-11,2024-05-31,,,,Compromiso,,,USD,USD,,,,174,,2024-10-31,,0
LIV-E6,ES-06,LIV,LIVEN,,,estacionamiento simple con espacio para bicicleta,-1,En planos,,,,0.00,16.38,16.38,vendido,,2022-01507,15500.00,15500.00,500.00,15000.00,946.28,,2022-04-07,2022-09-08,,,,Compromiso,,,USD,USD,,,,176,,2024-10-31,,0
LIV-E7,ES-07,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-1,En planos,,,,0.00,15.55,15.55,vendido,,2023-00366,16000.00,16000.00,0.00,16000.00,1028.94,,2023-03-17,2023-04-11,,,,Compromiso,,,USD,USD,,,,177,,2024-10-31,,0
LIV-E9,ES-09,LIV,LIVEN,,,estacionamiento simple,-1,En planos,,,,0.00,14.18,14.18,vendido,,2023-00821,15000.00,15000.00,0.00,15000.00,1057.83,,2022-05-13,2022-05-26,,,,Compromiso,,,USD,USD,,,,179,,2024-10-31,,0
LIV-E10,ES-10,LIV,LIVEN,,,estacionamiento simple con depósito,-1,En planos,,,,0.00,25.97,25.97,vendido,,2023-00819,23800.00,23800.00,0.00,23800.00,916.44,,2023-05-26,2023-05-30,,,,Compromiso,,,USD,USD,,,,180,,2024-10-31,,0
LIV-E12,ES-12,LIV,LIVEN,,,estacionamiento simple,-1,En planos,,,,0.00,15.46,15.46,vendido,,2022-01324,15500.00,15500.00,3500.00,12000.00,1002.59,,2022-07-23,2022-07-23,,,,Compromiso,,,USD,USD,,,,182,,2024-10-31,,0
LIV-E22,ES-22,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-2,En planos,,,,0.00,15.55,15.55,vendido,,2023-01999,15500.00,15500.00,0.00,15500.00,996.78,,2023-12-21,2023-12-07,,,,Compromiso,,,USD,USD,,,,187,,2024-10-31,,0
LIV-E30,ES-30,LIV,LIVEN,,,estacionamiento simple,-2,En planos,,,,0.00,19.15,19.15,vendido,,2024-01881,15000.00,15000.00,0.00,15000.00,783.29,,2024-07-02,2024-07-25,,,,Compromiso,,,USD,USD,,,,190,,2024-10-31,,0
LIV-E32,ES-32,LIV,LIVEN,,,estacionamiento simple con depósito,-3,En planos,,,,0.00,18.64,18.64,vendido,,2024-00732,18500.00,18500.00,0.00,18500.00,992.49,,2024-03-08,2024-03-14,,,,Compromiso,,,USD,USD,,,,191,,2024-10-31,,0
LIV-D3,D3,LIV,LIVEN,,,depósito,1,En curso,,,,0.00,2.01,2.01,vendido,,2022-01871,3000.00,3000.00,0.00,3000.00,1492.54,,2022-11-18,2022-12-01,,,,Compromiso,,,USD,USD,,,,200,,2024-10-31,,0
LIV-D5,D5,LIV,LIVEN,,,depósito,1,En curso,,,,0.00,1.92,1.92,disponible,,,3000.00,,0.00,0.00,1562.50,,,,,,,Compromiso,,,USD,,,,,202,,2024-10-31,,0
LIV-D8,D8,LIV,LIVEN,,,depósito,1,En curso,,,,0.00,1.48,1.48,disponible,,,3000.00,,0.00,0.00,2027.03,,,,,,,Compromiso,,,USD,,,,,205,,2024-10-31,,0
LIV-E18,ES-18,LIV,LIVEN,,,estacionamiento simple,-2,En planos,,,,0.00,18.60,18.60,vendido,,2023-01946,15000.00,15000.00,1840.00,13160.00,806.45,,2023-09-16,2023-10-02,,,,Compromiso,,,USD,USD,,,,210,,2024-10-31,,0
LIV-E19,ES-19,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-2,En planos,,,,0.00,16.38,16.38,vendido,,2024-01722,15500.00,15500.00,14138.00,1362.00,946.28,,2024-06-11,2024-07-02,,,,Compromiso,,,USD,USD,,,,211,,2024-10-31,,0
LIV-E20,ES-20,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-2,En planos,,,,0.00,15.82,15.82,vendido,,2023-01544,15500.00,15500.00,0.00,15500.00,979.77,,2023-08-21,2023-09-16,,,,Compromiso,,,USD,USD,,,,212,,2024-10-31,,0
LIV-E21,ES-21,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-2,En planos,,,,0.00,16.38,16.38,vendido,,2023-01001,15500.00,15500.00,0.00,15500.00,946.28,,2023-06-20,2023-07-05,,,,Compromiso,,,USD,USD,,,,213,,2024-10-31,,0
LIV-E26,ES-26,LIV,LIVEN,,,estacionamiento simple con depósito,-2,En planos,,,,0.00,27.00,27.00,vendido,,2024-02105,23300.00,23300.00,0.00,23300.00,862.96,,2024-08-06,2024-08-22,,,,Compromiso,,,USD,USD,,,,216,,2024-10-31,,0
LIV-E27,ES-27,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-2,En planos,,,,0.00,15.46,15.46,vendido,,2023-02538,15000.00,15000.00,0.00,15000.00,970.25,,2023-11-21,2023-12-29,,,,Compromiso,,,USD,USD,,,,217,,2024-10-31,,0
LIV-E28,ES-28,LIV,LIVEN,,,estacionamiento simple,-2,En planos,,,,0.00,15.72,15.72,vendido,,2023-01050,15000.00,15000.00,0.00,15000.00,954.20,,2023-07-04,2023-07-29,,,,Compromiso,,,USD,USD,,,,218,,2024-10-31,,0
LIV-E37,ES-37,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-3,En planos,,,,0.00,15.55,15.55,vendido,,2022-01855,14300.00,14300.00,572.00,13728.00,919.61,,2022-10-26,2022-11-16,,,,Compromiso,,,USD,USD,,,,223,,2024-10-31,,0
LIV-E40,ES-40,LIV,LIVEN,,,estacionamiento simple con depósito,-3,En planos,,,,0.00,25.88,25.88,vendido,,2024-02466,22000.00,22000.00,2000.00,20000.00,850.08,,2024-09-20,2024-09-30,,,,Compromiso,,,USD,USD,,,,225,,2024-10-31,,0
LIV-E16,ES-16,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-2,En planos,,,,0.00,15.81,15.81,vendido,,2023-02432,15500.00,15500.00,1500.00,14000.00,980.39,,2023-11-07,2023-12-20,,,,Compromiso,,,USD,USD,,,,234,,2024-10-31,,0
LIV-E31,ES-31,LIV,LIVEN,,,estacionamiento simple con espacio para clóset,-3,En planos,,,,0.00,15.17,15.17,vendido,,2024-00008,14500.00,14500.00,0.00,14500.00,955.83,,2024-01-02,2024-01-15,,,,Compromiso,,,USD,USD,,,,235,,2024-10-31,,0
LIV-905,905,LIV,LIVEN,,,departamento loft,9,En planos,6,0.00,0,0.00,106.59,106.59,vendido,,2024-02466,266000.00,266000.00,20000.00,246000.00,2495.54,,2024-09-20,2024-09-30,,,,Compromiso,,,USD,USD,,,,239,,2024-10-31,,0
LIV-D14,D14,LIV,LIVEN,,,depósito,-1,En curso,,,,0.00,9.27,9.27,proceso de venta,,2023-02751,9000.00,9000.00,0.00,9000.00,970.87,,2023-12-01,,,,,Compromiso,,,USD,USD,,,,251,,2024-12-16,,0
LIV-D16,D16,LIV,LIVEN,,,depósito,-2,En curso,,,,0.00,9.13,9.13,vendido,,2024-01504,9000.00,9000.00,0.00,9000.00,985.76,,2024-05-11,2024-05-31,,,,Compromiso,,,USD,USD,,,,253,,2024-10-31,,0
LIV-D18,D18,LIV,LIVEN,,,depósito,-3,En curso,,,,0.00,9.13,9.13,disponible,,,9000.00,,0.00,0.00,985.76,,,,,,,Compromiso,,,USD,,,,,255,,2024-12-26,,0
JUL-202,202,JUL,Juliette,,,departamento flat,2,En planos,1,0.00,0,0.00,74.25,74.25,disponible,,,199830.74,,0.00,0.00,2691.32,,,,,,,Compromiso,,,USD,,,,,258,,2023-06-02,,
JUL-601,601,JUL,Juliette,,,departamento flat,6,En planos,4,0.00,0,0.00,113.57,113.57,disponible,,,310630.00,,0.00,0.00,2735.14,,,,,,,Compromiso,,,USD,,,,,265,,2023-06-02,,
JUL-602,602,JUL,Juliette,,,departamento flat,6,En planos,5,0.00,0,0.00,117.36,117.36,disponible,,,321309.50,,0.00,0.00,2737.81,,,,,,,Compromiso,,,USD,,,,,266,,2023-06-02,,
JUL-701,701,JUL,Juliette,,,departamento flat,7,En planos,4,0.00,0,0.00,113.57,113.57,disponible,,,312630.00,,0.00,0.00,2752.75,,,,,,,Compromiso,,,USD,,,,,267,,2023-06-02,,
JUL-801,801,JUL,Juliette,,,departamento flat,8,En planos,4,0.00,0,0.00,113.57,113.57,disponible,,,314630.00,,0.00,0.00,2770.36,,,,,,,Compromiso,,,USD,,,,,269,,2023-06-02,,
JUL-1001,1001,JUL,Juliette,,,penthouse,9,En planos,7,0.00,0,25.46,159.11,184.57,disponible,,,490582.73,,0.00,0.00,2657.98,,,,,,,Compromiso,,,USD,,,,,271,,2023-06-02,,
JUL-E1,E1,JUL,Juliette,,,estacionamiento simple,1,En planos,,,,0.00,12.87,12.87,disponible,,,15500.00,,0.00,0.00,1204.35,,,,,,,Compromiso,,,USD,,,,,274,,2023-06-02,,
JUL-E3,E3,JUL,Juliette,,,estacionamiento simple con depósito y espacio para bicicleta,1,En planos,,,,0.00,25.10,25.10,disponible,,,18500.00,,0.00,0.00,737.05,,,,,,,Compromiso,,,USD,,,,,276,,2023-06-02,,
JUL-E4,E4,JUL,Juliette,,,estacionamiento simple,-1,En planos,,,,0.00,14.97,14.97,disponible,,,14500.00,,0.00,0.00,968.60,,,,,,,Compromiso,,,USD,,,,,277,,2023-06-02,,
JUL-E5,E5,JUL,Juliette,,,estacionamiento simple,-1,En planos,,,,0.00,12.73,12.73,disponible,,,14500.00,,0.00,0.00,1139.04,,,,,,,Compromiso,,,USD,,,,,278,,2023-06-02,,
JUL-E6,E6,JUL,Juliette,,,estacionamiento simple,-1,En planos,,,,0.00,13.25,13.25,disponible,,,14500.00,,0.00,0.00,1094.34,,,,,,,Compromiso,,,USD,,,,,279,,2023-06-02,,
JUL-E7,E7,JUL,Juliette,,,estacionamiento simple,-1,En planos,,,,0.00,13.25,13.25,disponible,,,14500.00,,0.00,0.00,1094.34,,,,,,,Compromiso,,,USD,,,,,280,,2023-06-02,,
JUL-E11,E11,JUL,Juliette,,,estacionamiento simple con depósito y espacio para bicicleta,-1,En planos,,,,0.00,25.10,25.10,disponible,,,18500.00,,0.00,0.00,737.05,,,,,,,Compromiso,,,USD,,,,,284,,2023-06-02,,
JUL-E16,E16,JUL,Juliette,,,estacionamiento simple,-2,En planos,,,,0.00,12.73,12.73,disponible,,,14000.00,,0.00,0.00,1099.76,,,,,,,Compromiso,,,USD,,,,,289,,2023-06-02,,
JUL-E20,E20,JUL,Juliette,,,estacionamiento doble con depósito,-2,En planos,,,,0.00,39.36,39.36,disponible,,,23000.00,,0.00,0.00,584.35,,,,,,,Compromiso,,,USD,,,,,292,,2023-06-02,,
JUL-E19,E19,JUL,Juliette,,,estacionamiento doble con depósito,-2,En planos,,,,0.00,35.24,35.24,disponible,,,23000.00,,0.00,0.00,652.67,,,,,,,Compromiso,,,USD,,,,,293,,2023-06-02,,
NUN-201,201,NUN,NUNA,,,departamento flat,2,En planos,4,0.00,0,0.00,91.89,91.89,vendido,,2024-02841,233965.79,233965.79,18717.26,215248.53,2546.15,,2024-11-28,2024-12-12,,,,Compromiso,,,USD,USD,,,,295,,2025-07-03,,
NUN-202,202,NUN,NUNA,,,departamento flat,2,En planos,3,0.00,0,0.00,83.16,83.16,vendido,,2025-00147,215040.95,215040.95,12902.46,202138.49,2585.87,,2025-01-10,2025-02-12,,,,Compromiso,,,USD,USD,,,,296,,2025-07-03,,
NUN-203,203,NUN,NUNA,,,departamento flat,2,En planos,2,0.00,0,0.00,69.30,69.30,vendido,,2024-01423,187109.23,187109.23,18710.92,168398.31,2699.99,,2024-04-14,2024-04-29,,,,Compromiso,,,USD,USD,,,,297,,2025-07-03,,
NUN-204,204,NUN,NUNA,,,departamento flat,2,En planos,1,0.00,0,0.00,69.53,69.53,vendido,,2024-02240,186788.24,186788.24,16788.24,170000.00,2686.44,,2024-08-17,2024-08-28,,,,Compromiso,,,USD,USD,,,,298,,2025-07-03,,
NUN-301,301,NUN,NUNA,,,departamento flat,3,En planos,4,0.00,0,0.00,93.58,93.58,vendido,,2024-02569,242391.30,242391.30,12119.57,230271.73,2590.20,,2024-10-07,2024-12-17,,,,Compromiso,,,USD,USD,,,,299,,2025-07-03,,
NUN-302,302,NUN,NUNA,,,departamento flat,3,En planos,6,0.00,0,0.00,106.76,106.76,vendido,,2025-00271,296500.00,296500.00,17790.00,278710.00,2777.26,,2025-02-14,2025-03-11,,,,Compromiso,,,USD,USD,,,,300,,2025-07-03,,
NUN-404,404,NUN,NUNA,,,departamento flat,4,En planos,1,0.00,0,0.00,69.53,69.53,vendido,,2024-02223,196525.50,196525.50,22025.50,174500.00,2826.48,,2023-10-19,2024-11-02,,,,Compromiso,,,USD,USD,,,,306,,2025-07-03,,
NUN-502,502,NUN,NUNA,,,departamento flat,5,En planos,6,0.00,0,0.00,106.76,106.76,vendido,,2024-02553,300511.91,300511.91,24511.91,276000.00,2814.84,,2024-09-22,2024-10-31,,,,Compromiso,,,USD,USD,,,,308,,2025-07-03,,
NUN-504,504,NUN,NUNA,,,departamento flat,5,En planos,1,0.00,0,0.00,69.53,69.53,vendido,,2024-02640,198525.50,198525.50,9926.28,188599.22,2855.25,,2024-10-13,2025-06-01,,,,Compromiso,,,USD,USD,,,,310,,2025-07-03,,
NUN-601,601,NUN,NUNA,,,departamento flat,6,En planos,4,0.00,0,0.00,93.58,93.58,vendido,,2025-01048,265000.00,265000.00,13950.00,251050.00,2831.80,,2025-05-27,2025-06-23,,,,Compromiso,,,USD,USD,,,,311,,2025-07-03,,
NUN-603,603,NUN,NUNA,,,departamento flat,6,En planos,2,0.00,0,0.00,71.48,71.48,vendido,,2024-01932,202507.88,185022.17,0.00,185022.17,2588.45,,2024-07-05,2024-07-30,,,,Compromiso,,,USD,USD,,,,313,,2025-07-03,,
NUN-604,604,NUN,NUNA,,,departamento flat,6,En planos,1,0.00,0,0.00,69.53,69.53,vendido,,2025-01138,205000.00,205000.00,16400.00,188600.00,2948.37,,2025-05-31,2025-06-06,,,,Compromiso,,,USD,USD,,,,314,,2025-07-03,,
NUN-701,701,NUN,NUNA,,,departamento flat,7,En planos,4,0.00,0,0.00,93.58,93.58,vendido,,2025-01426,268000.00,268000.00,13800.00,254200.00,2863.86,,2025-06-18,2025-07-02,,,,Compromiso,,,USD,USD,,,,315,,2025-07-03,,
NUN-703,703,NUN,NUNA,,,departamento flat,7,En planos,2,0.00,0,0.00,71.48,71.48,vendido,,2024-02098,204507.88,193507.88,0.00,193507.88,2707.16,,2024-07-13,2024-08-05,,,,Compromiso,,,USD,USD,,,,317,,2025-07-03,,
NUN-704,704,NUN,NUNA,,,departamento flat,7,En planos,1,0.00,0,0.00,69.53,69.53,vendido,,2025-01350,208500.00,208500.00,16500.00,192000.00,2998.71,,2025-06-17,2025-07-02,,,,Compromiso,,,USD,USD,,,,318,,2025-07-03,,
NUN-803,803,NUN,NUNA,,,departamento flat,8,En planos,2,0.00,0,0.00,71.48,71.48,vendido,,2023-01948,206507.88,206307.88,0.00,206307.88,2886.23,,2023-09-16,2023-10-21,,,,Compromiso,,,USD,USD,,,,321,,2025-07-03,,
NUN-804,804,NUN,NUNA,,,departamento flat,8,En planos,1,0.00,0,0.00,69.53,69.53,vendido,,2025-01470,210500.00,210500.00,0.00,210500.00,3027.47,,2025-06-20,2025-07-01,,,,Compromiso,,,USD,USD,,,,322,,2025-07-03,,
NUN-E01,E01,NUN,NUNA,,,estacionamiento simple,-1,En planos,,,,0.00,15.06,15.06,disponible,,,16000.00,,0.00,0.00,1062.42,,,,,,,Compromiso,,,USD,,,,,323,,2025-07-03,,
NUN-E05,E05,NUN,NUNA,,,estacionamiento simple,-1,En planos,,,,0.00,12.60,12.60,vendido,,2024-02223,15000.00,15000.00,1500.00,13500.00,1190.48,,2023-10-19,2024-11-02,,,,Compromiso,,,USD,USD,,,,327,,2025-07-03,,
NUN-E06,E06,NUN,NUNA,,,estacionamiento simple,-1,En planos,,,,0.00,13.62,13.62,vendido,,2024-02704,15000.00,13900.00,0.00,13900.00,1020.56,,2024-10-10,2024-12-16,,,,Compromiso,,,USD,USD,,,,328,,2025-07-03,,
NUN-E08,E08,NUN,NUNA,,,estacionamiento simple con espacio para clóset,-1,En planos,,,,0.00,16.20,16.20,vendido,,2023-02738,15000.00,16000.00,0.00,16000.00,987.65,,2023-11-13,2023-12-04,,,,Compromiso,,,USD,USD,,,,330,,2025-07-03,,
NUN-E09,E09,NUN,NUNA,,,estacionamiento simple con espacio para bicicleta,-1,En planos,,,,0.00,14.58,14.58,vendido,,2025-01488,16000.00,16000.00,0.00,16000.00,1097.39,,2025-06-19,2025-06-30,,,,Compromiso,,,USD,USD,,,,331,,2025-07-03,,
NUN-E12,E12,NUN,NUNA,,,estacionamiento simple,-1,En planos,,,,0.00,14.40,14.40,vendido,,2025-01350,15000.00,15000.00,1000.00,14000.00,1041.67,,2025-06-17,2025-07-02,,,,Compromiso,,,USD,USD,,,,333,,2025-07-03,,
NUN-E13,E13,NUN,NUNA,,,estacionamiento doble,-1,En planos,,,,0.00,29.93,29.93,vendido,,2024-02683,23000.00,86940.00,15120.00,71820.00,2904.78,,2024-10-04,2024-12-16,,,,Compromiso,,,USD,PEN,,,,334,,2025-07-03,,
NUN-E14,E14,NUN,NUNA,,,estacionamiento simple,-2,En planos,,,,0.00,15.06,15.06,vendido,,2024-02553,14000.00,14000.00,2000.00,12000.00,929.61,,2024-09-22,2024-10-31,,,,Compromiso,,,USD,USD,,,,335,,2025-07-03,,
NUN-E15,E15,NUN,NUNA,,,estacionamiento simple,-2,En planos,,,,0.00,12.60,12.60,vendido,,2025-00271,14000.00,14000.00,1120.00,12880.00,1111.11,,2025-02-14,2025-03-11,,,,Compromiso,,,USD,USD,,,,336,,2025-07-03,,
NUN-E27,E27,NUN,NUNA,,,estacionamiento doble,-2,En planos,,,,0.00,29.93,29.93,disponible,,,24500.00,,0.00,0.00,818.58,,,,,,,Compromiso,,,USD,,,,,343,,2025-07-03,,
NUN-E28,E28,NUN,NUNA,,,estacionamiento simple,-3,En planos,,,,0.00,15.06,15.06,vendido,,2024-02104,13000.00,10500.00,0.00,10500.00,697.21,,2024-08-05,2024-08-17,,,,Compromiso,,,USD,USD,,,,344,,2025-07-03,,
NUN-E35,E35,NUN,NUNA,,,estacionamiento simple,-3,En planos,,,,0.00,12.56,12.56,vendido,,2024-01810,13000.00,13000.00,0.00,13000.00,1035.03,,2024-06-19,2024-08-05,,,,Compromiso,,,USD,USD,,,,349,,2025-07-03,,
NUN-E36,E36,NUN,NUNA,,,estacionamiento simple con espacio para clóset,-3,En planos,,,,0.00,15.54,15.54,vendido,,2025-01475,13500.00,13500.00,0.00,13500.00,868.73,,2025-06-22,2025-07-30,,,,Compromiso,,,USD,USD,,,,350,,2025-07-30,,
NUN-E40,E40,NUN,NUNA,,,estacionamiento simple,-3,En planos,,,,0.00,14.40,14.40,vendido,,2025-01138,13000.00,13000.00,650.00,12350.00,902.78,,2025-05-31,2025-06-06,,,,Compromiso,,,USD,USD,,,,351,,2025-07-03,,
NUN-E42,E42,NUN,NUNA,,,estacionamiento simple,-3,En planos,,,,0.00,17.49,17.49,vendido,,2024-02790,15000.00,15000.00,2000.00,13000.00,857.63,,2024-10-19,2024-12-30,,,,Compromiso,,,USD,USD,,,,353,,2025-07-03,,
NUN-1003,1003,NUN,NUNA,,,penthouse,9,En planos,8,0.00,0,38.70,104.58,143.28,disponible,,,395000.00,,0.00,0.00,2756.84,,,,,,,Compromiso,,,USD,,,,,356,,2025-07-03,,
NUN-1004,1004,NUN,NUNA,,,penthouse,9,En planos,7,0.00,0,36.57,103.90,140.47,vendido,,2023-01766,355646.15,355646.15,0.00,355646.15,2531.83,,2023-08-17,2023-08-31,,,,Compromiso,,,USD,USD,,,,357,,2025-07-03,,
NUN-E19,E19,NUN,NUNA,,,estacionamiento simple con depósito,-2,En planos,,,,0.00,31.43,31.43,vendido,,2023-01948,19000.00,20700.00,0.00,20700.00,658.61,,2023-09-16,2023-10-21,,,,Compromiso,,,USD,USD,,,,359,,2025-07-03,,
NUN-E25,E25,NUN,NUNA,,,estacionamiento simple con espacio para clóset,-2,En planos,,,,0.00,15.60,15.60,vendido,,2024-02095,15000.00,15000.00,0.00,15000.00,961.54,,2024-05-06,2024-05-17,,,,Compromiso,,,USD,USD,,,,363,,2025-07-03,,
NUN-E34,E34,NUN,NUNA,,,estacionamiento simple con depósito,-3,En planos,,,,0.00,26.39,26.39,vendido,,2024-02704,21000.00,20900.00,0.00,20900.00,791.97,,2024-10-10,2024-12-16,,,,Compromiso,,,USD,USD,,,,365,,2025-07-03,,
NUN-E38,E38,NUN,NUNA,,,estacionamiento simple con espacio para clóset,-3,En planos,,,,0.00,15.24,15.24,vendido,,2025-01424,14500.00,14500.00,0.00,14500.00,951.44,,2025-06-18,2025-06-30,,,,Compromiso,,,USD,USD,,,,367,,2025-07-03,,
NUN-D02,D02,NUN,NUNA,,,depósito,-3,En planos,,,,0.00,5.16,5.16,vendido,,2025-01048,8500.00,8500.00,0.00,8500.00,1647.29,,2025-05-27,2025-06-23,,,,Compromiso,,,USD,USD,,,,370,,2025-07-03,,
COS-202X,202,COS,COSMOS,,,departamento flat,2,En planos,1,0.00,0,0.00,59.72,59.72,vendido,,2023-02000,170000.00,160264.00,0.00,160264.00,2683.59,,2023-09-15,2025-10-19,,,,Compromiso,,,USD,USD,,,,387,,2025-10-19,,
COS-203X,203,COS,COSMOS,,,departamento flat,2,En planos,3,0.00,0,0.00,59.80,59.80,vendido,,2023-02497,170000.00,164367.50,0.00,164367.50,2748.62,,2023-10-06,2025-10-19,,,,Compromiso,,,USD,USD,,,,388,,2025-10-19,,
